35256	9.404392	1.523454	3
45367	2.233828	0.467198	1
52929	5.621953	0.631793	1
65837	12.988781	1.300312	1
12769	4.863408	1.624078	2
9617	1.283028	1.657872	2
5491	2.113507	0.234732	2
9719	5.644242	0.115276	2
46418	0.000000	0.398007	1
9071	1.062072	1.287891	2
67436	3.583070	0.726932	1
32947	8.676143	0.916741	3
2885	2.012284	0.882248	2
19626	8.608597	0.299118	3
57182	1.199556	0.667017	1
25709	7.727157	0.700182	3
13881	0.000000	0.404466	2
8615	2.505878	1.245376	2
158	5.079543	1.040241	2
26501	9.036525	1.322197	3
46179	7.026833	1.697120	3
32242	12.981792	1.303462	3
26488	0.813544	1.125828	1
8426	0.400464	0.819922	2
26046	1.704586	0.752881	1
57167	6.715382	1.328199	1
68675	11.177387	0.920772	1
63554	2.243357	1.051133	1
53785	6.501655	1.553153	3
41443	4.753165	0.079638	1
13563	1.735545	0.592679	2
31967	9.963602	0.894990	3
6647	0.000000	1.663879	2
5829	1.216428	0.007342	2
78780	12.646658	0.169551	1
10933	9.076933	1.284326	2
71748	6.474154	0.494835	1
28369	9.979025	1.637363	3
16802	4.480486	1.396806	2
55009	3.849214	0.767434	1
5644	4.078293	1.577615	2
49815	4.321017	0.540460	1
15386	2.365008	0.951861	2
44290	10.995488	1.497980	3
11468	6.701843	1.448033	2
24564	12.085952	0.294062	3
29262	3.197653	1.436467	1
9546	2.653932	0.891795	2
72921	6.122473	1.382875	1
8281	6.110862	1.086454	2
7428	4.239715	0.173648	2
32015	11.411728	0.575558	3
57616	1.545322	1.519840	1
1210	6.014643	0.338489	2
57574	9.404492	1.269879	3
13482	0.000000	1.473909	2
33793	12.875059	0.748540	3
14956	3.573004	0.499584	2
18877	1.334483	0.788949	2
27465	10.666576	0.281666	3
49983	3.424424	0.001131	1
40608	3.234642	0.800432	1
50195	6.263601	1.066376	1
11499	2.219545	0.390433	2
41422	8.132655	0.528848	3
32756	8.541824	1.605576	3
8394	3.649112	0.095362	2
